feature,inferred_type,train_non_null_ratio,test_non_null_ratio,train_numeric_parse_ratio,test_numeric_parse_ratio,train_unique_ratio_non_null,id_like_flag,spearman_with_log_correction,drift_metric_name,drift_metric_value
"produkte_Chemie, Kunststoffe & Materialien",categorical,0.012551791372166707,0.01703515766582095,0.012551791372166707,0.01703515766582095,0.04854368932038835,0,,tv_categorical,0.005951982906274379
vertriebsweg_Indirekter Vertrieb,categorical,0.09164026322203266,0.08771293947082276,0.09164026322203266,0.08771293947082276,0.003989361702127659,0,,tv_categorical,0.005945225061410236
esg_firma_steuerungs-daten__personenstatus,categorical,1.0,1.0,0.0,0.0,0.0008530343650987082,0,,tv_categorical,0.005942574926169465
drd_mean_drdindex,numeric,0.8179380940775043,0.8039144617615078,0.8179380940775043,0.8039144617615078,0.7628128724672228,0,0.17234881798481444,psi_numeric,0.0059286736562867435
branche_1,numeric,1.0,1.0,1.0,1.0,0.11552522544479649,0,0.24454085535540745,psi_numeric,0.005906812710647689
esg_firma_kapitel-rechtsform-und-gruendung__erste-rechtsform__datum-gruendung__:tag,categorical,0.008530343650987083,0.004711852120333454,0.008530343650987083,0.004711852120333454,0.3142857142857143,0,,tv_categorical,0.005865058470375499
esg_firma_kapitel-handelsregister__letzter-eintrag,numeric,0.8006336826712162,0.7955781080101486,0.8006336826712162,0.7955781080101486,0.39056316590563167,0,0.162436650302719,psi_numeric,0.00581960517375745
esg_firma_kapitel-fuhrpark__anzahl-gesamt__:genauigkeit,categorical,0.012917377528637582,0.018484958318231243,0.0,0.0,0.018867924528301886,0,,tv_categorical,0.005811304893907617
branche_9,categorical,0.004752620034121375,0.0061616527727437476,0.004752620034121375,0.0061616527727437476,0.5128205128205128,0,,tv_categorical,0.005799202609641168
esg_firma_steuerungs-daten__sperrkennzeichen-selektion__sperrgrund,categorical,0.029246892517669997,0.027546212395795577,0.0,0.0,0.0375,0,,tv_categorical,0.005774998041108363
esg_firma_kapitel-rechtsform-und-gruendung__erste-rechtsform__datum-gruendung__:monat,categorical,0.008530343650987083,0.004711852120333454,0.008530343650987083,0.004711852120333454,0.15714285714285714,0,,tv_categorical,0.005743196418218541
esg_firma_governance__global-compact__quelle,categorical,0.0336339263953205,0.0340703153316419,0.0,0.0,0.028985507246376812,0,,tv_categorical,0.005664354894804243
mobil_anzahl_mobil,categorical,0.3075798196441628,0.30192098586444366,0.3075798196441628,0.30192098586444366,0.0011885895404120444,0,,tv_categorical,0.005658833779719184
esg_firma_firma-esg-score-2__social__weibliche-beschaeftigte,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.011820619059224957,0,0.2762631649771315,psi_numeric,0.005532682805129181
esg_firma_esg-bewertung__input__durchschnitt-beteiligungsdauer,numeric,0.9756275895686083,0.9797027908662559,0.9756275895686083,0.9797027908662559,0.04634024481638771,0,-0.14548503523809708,psi_numeric,0.005451628638980837
esg_firma_social__unfaelle__anzahl,numeric,0.9127467706556178,0.920985864443639,0.9127467706556178,0.920985864443639,0.030307076101468624,0,-0.0528576828463834,psi_numeric,0.005435565741300827
esg_firma_esg-bewertung__input__anzahl-unfaelle,numeric,0.9127467706556178,0.920985864443639,0.9127467706556178,0.920985864443639,0.030307076101468624,0,-0.0528576828463834,psi_numeric,0.005435565741300827
esg_firma_kapitel-bonitaet__bonitaets-index-2_0,numeric,0.9839142091152815,0.9858644436389996,0.9839142091152815,0.9858644436389996,0.03789943027000248,0,0.1048395362464516,psi_numeric,0.005362035575165964
esg_firma_kapitel-standorte__juristischer-sitz__anschrift__plz,numeric,0.9917133804533268,0.9920260964117433,0.9917133804533268,0.9920260964117433,0.3542639469157041,0,0.07886127305057887,psi_numeric,0.005289639382393437
esg_firma_environmental__energie-verbrauch-reduktion__quelle,categorical,0.03339020229100658,0.03515766582094962,0.0,0.0,0.025547445255474453,0,,tv_categorical,0.005276816784755231
esg_firma_kapitel-firmenidentifikation__handelsname,categorical,0.13611991225932243,0.130844508880029,0.0,0.0,0.0008952551477170994,0,,tv_categorical,0.005275403379293442
esg_firma_environmental__energie-verbrauch-reduktion__geplant,categorical,0.035339995125517915,0.03878216745197535,0.0,0.0,0.006896551724137931,0,,tv_categorical,0.005251728837808836
esg_firma_esg-bewertung__input__gemeindeschluessel,categorical,0.9907384840360711,0.9855019934758971,0.0,0.0,0.0001230012300123001,0,,tv_categorical,0.00523649056017408
esg_firma_social__streiks__stattgefunden-quelle,categorical,0.08895929807457957,0.08771293947082276,0.0,0.0,0.009589041095890411,0,,tv_categorical,0.005168823773691856
import_Asien,categorical,0.04691689008042895,0.04566872055092425,0.04691689008042895,0.04566872055092425,0.012987012987012988,0,,tv_categorical,0.005137905529215653
esg_firma_firma-esg-score-2__environmental__abfallmenge,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.004874482086278333,0,0.227671812279414,psi_numeric,0.005101261865938884
esg_firma_social__richtlinie-gegen-kinderarbeit__quelle,categorical,0.04508895929807458,0.04566872055092425,0.0,0.0,0.021621621621621623,0,,tv_categorical,0.005067146918285861
esg_firma_firma-esg-score-2__archiv-input__anzahl-kontrollebene-firma,numeric,1.0,1.0,1.0,1.0,0.002559103095296125,0,-0.018721403118775445,psi_numeric,0.005032570810220989
esg_firma_firma-esg-score-2__archiv-input__gemeindeschluessel,categorical,0.9908603460882281,0.9858644436389996,0.0,0.0,0.00012298610257040955,0,,tv_categorical,0.004995902449228514
esg_firma_firma-esg-score-2__archiv-input__gemeindeschluessel-ort,categorical,0.9908603460882281,0.9858644436389996,0.0,0.0,0.00012298610257040955,0,,tv_categorical,0.004995902449228514
esg_firma_kapitel-handelsregister__qualitaet-letzter-eintrag__zeitpunkt,numeric,0.8019741652449427,0.7955781080101486,0.8019741652449427,0.7955781080101486,0.8092994985564503,0,0.16140866449307414,psi_numeric,0.004825930046926342
produkte_Landwirtschaft & Lebensmittel,categorical,0.00950524006824275,0.012323305545487495,0.00950524006824275,0.012323305545487495,0.10256410256410256,0,,tv_categorical,0.00469617215349199
esg_firma_environmental__wasserverbrauch__reduktion-geplant-quelle,categorical,0.026931513526687788,0.026458861906487857,0.0,0.0,0.03167420814479638,0,,tv_categorical,0.004596703744119905
esg_firma_kapitel-immobilien__weitere-immobilien__belastungsbetrag__wert,categorical,0.0060931026078479165,0.007611453425154041,0.0060931026078479165,0.007611453425154041,0.4,0,,tv_categorical,0.004589990068176488
drd_drdindex_steigung,numeric,0.8179380940775043,0.8039144617615078,0.8179380940775043,0.8039144617615078,0.8089988081048868,0,0.049445062247185305,psi_numeric,0.004566910411739007
esg_firma_steuerungs-daten__anzahl-auskuenfte,numeric,0.9993906897392152,0.9992750996737948,0.9993906897392152,0.9992750996737948,0.10023167906352884,0,-0.14774622753026598,psi_numeric,0.004506874525479047
esg_firma_kapitel-firmenidentifikation__anschrift__hausnummer-zusatz,categorical,0.13867901535461857,0.1431678144255165,0.0,0.0,0.0008787346221441124,0,,tv_categorical,0.004488799070897928
esg_firma_environmental__co2-reduktionsplaene__chancen-oder-risiken,categorical,0.48586400194979285,0.4882203696991664,0.0,0.0,0.0005016302984700275,0,,tv_categorical,0.004454347312767282
esg_firma_kapitel-rechtsform-und-gruendung__aktuelle-rechtsform__schluessel-alte-welt,numeric,1.0,1.0,1.0,1.0,0.0014623446258835,0,-0.04398558189020623,psi_numeric,0.004375813151088402
esg_firma_steuerungs-daten__sperrkennzeichen-selektion__sperre-werbung,categorical,0.029246892517669997,0.02790866255889815,0.029246892517669997,0.02790866255889815,0.008333333333333333,0,,tv_categorical,0.004374931593384105
mitarbeiter_unternehmen_anzahl,numeric,0.9586887643187911,0.9543312794490757,0.9586887643187911,0.9543312794490757,0.0007626795474768018,0,-0.15120625328286702,psi_numeric,0.004338450662054443
esg_firma_environmental__biodiversitaet__quelle,categorical,0.01888861808432854,0.020659659296846683,0.0,0.0,0.04516129032258064,0,,tv_categorical,0.004299226063338056
esg_firma_firma-esg-score-2__environmental__wasserverbrauch,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.013161101632951498,0,-0.03087459465247225,psi_numeric,0.004265316770774851
esg_firma_governance__oecd-richtlinie__quelle,categorical,0.028515720204728246,0.029720913374411018,0.0,0.0,0.021367521367521368,0,,tv_categorical,0.004230234209235444
esg_firma_kapitel-immobilien__miet-angaben__mietflaeche__:genauigkeit,categorical,0.47830855471606143,0.474084813338166,0.0,0.0,0.0007643312101910828,0,,tv_categorical,0.004223741377895413
produkte_Haushaltswaren & Möbel,categorical,0.012308067267852791,0.010148604566872055,0.012308067267852791,0.010148604566872055,0.04950495049504951,0,,tv_categorical,0.004206029640702633
esg_firma_kapitel-standorte__verwaltung__datum-von__:monat,categorical,0.005849378503534,0.007611453425154041,0.005849378503534,0.007611453425154041,0.22916666666666666,0,,tv_categorical,0.004093133879443767
esg_firma_kapitel-standorte__verwaltung__anschrift__herkunft-qualitaet__herkunft,categorical,0.008895929807457957,0.009061254077564335,0.0,0.0,0.0821917808219178,0,,tv_categorical,0.003980679807391717
esg_firma_firma-esg-score-2__archiv-input__anzahl-kontrollebene-person,numeric,1.0,1.0,1.0,1.0,0.0036558615647087496,0,0.08851112684499997,psi_numeric,0.003970422235214833
esg_firma_kapitel-immobilien__miet-angaben__monatsmiete__waehrung,categorical,0.43456007799171337,0.4305907937658572,0.0,0.0,0.00028042624789680314,0,,tv_categorical,0.0039692842258561845
esg_firma_kapitel-standorte__verwaltung__datum-von__:jahr,categorical,0.005971240555690958,0.007611453425154041,0.005971240555690958,0.007611453425154041,0.32653061224489793,0,,tv_categorical,0.003955591860445264
esg_firma_kapitel-immobilien__grundbucheinsicht,categorical,0.2546916890080429,0.2562522653135194,0.2546916890080429,0.2562522653135194,0.0009569377990430622,0,,tv_categorical,0.003849409775129858
esg_firma_esg-bewertung__bewertung__social__score,numeric,1.0,1.0,1.0,1.0,0.5107238605898123,0,0.12701627884853828,psi_numeric,0.0038030827801684612
esg_firma_steuerungs-daten__datum-erfassung,numeric,1.0,1.0,1.0,1.0,0.5976115037777237,0,0.14023334757366565,psi_numeric,0.0037674178253225025
esg_firma_social__richtlinie-gegen-kinderarbeit__vorhanden,categorical,0.04667316597611504,0.047480971366437114,0.0,0.0,0.005221932114882507,0,,tv_categorical,0.0037298003379275906
esg_firma_environmental__photovoltaik__quelle,categorical,0.014379722154521083,0.013410656034795215,0.0,0.0,0.0423728813559322,0,,tv_categorical,0.0037091734519699004
esg_firma_kapitel-firmenidentifikation__grosskundenadresse__plz,categorical,0.0035339995125517913,0.003624501631025734,0.0035339995125517913,0.003624501631025734,0.20689655172413793,0,,tv_categorical,0.003624501631025735
esg_firma_kapitel-firmenidentifikation__grosskundenadresse__herkunft-qualitaet__zeitpunkt,categorical,0.0035339995125517913,0.003624501631025734,0.0035339995125517913,0.003624501631025734,0.20689655172413793,0,,tv_categorical,0.003624501631025735
esg_firma_kapitel-standorte__juristischer-sitz__grosskundenadresse__plz,categorical,0.0035339995125517913,0.003624501631025734,0.0035339995125517913,0.003624501631025734,0.20689655172413793,0,,tv_categorical,0.003624501631025735
esg_firma_kapitel-standorte__juristischer-sitz__grosskundenadresse__herkunft-qualitaet__zeitpunkt,categorical,0.0035339995125517913,0.003624501631025734,0.0035339995125517913,0.003624501631025734,0.20689655172413793,0,,tv_categorical,0.003624501631025735
vertriebsweg_Omnichannel-Vertrieb,categorical,0.009748964172556666,0.0061616527727437476,0.009748964172556666,0.0061616527727437476,0.025,0,,tv_categorical,0.0035873113998129303
esg_firma_kapitel-immobilien__weitere-immobilien__verkehrswert__waehrung,categorical,0.009139653911771874,0.012685755708590069,0.0,0.0,0.013333333333333334,0,,tv_categorical,0.00354610179681822
esg_firma_kapitel-import-export__import,categorical,0.9029978064830612,0.9043131569409206,0.0,0.0,0.0004048582995951417,0,,tv_categorical,0.0035396973033195306
produkte_Energie & Versorgung,categorical,0.007189861077260541,0.010511054729974628,0.007189861077260541,0.010511054729974628,0.0847457627118644,0,,tv_categorical,0.003452463684975959
esg_firma_firma-esg-score-2__social__anteil-frauen-executive,numeric,0.9901291737752864,0.9909387459224357,0.9901291737752864,0.9909387459224357,0.005907692307692307,0,0.0522009174259707,psi_numeric,0.0034124341582084518
esg_firma_firma-esg-score-2__archiv-input__anteil-frauen-management,numeric,0.9901291737752864,0.9913011960855382,0.9901291737752864,0.9913011960855382,0.005907692307692307,0,0.0522009174259707,psi_numeric,0.0033796738045761203
umsatz_unternehmen_anzahl,numeric,0.8569339507677309,0.8633562885103299,0.8569339507677309,0.8633562885103299,0.0008532423208191126,0,-0.11470816133577291,psi_numeric,0.0033332980996687283
zertifikate_Sonstige,categorical,0.006946136972946625,0.003624501631025734,0.006946136972946625,0.003624501631025734,0.03508771929824561,0,,tv_categorical,0.0033216353419208804
export_Afrika,categorical,0.007311723129417499,0.010511054729974628,0.007311723129417499,0.010511054729974628,0.016666666666666666,0,,tv_categorical,0.0031993316005571024
esg_firma_kapitel-kapital-struktur__zusatzinfo-struktur-kg__anzahl-weitere-kommanditisten__wert,categorical,0.04082378747258104,0.039144617615077926,0.04082378747258104,0.039144617615077926,0.014925373134328358,0,,tv_categorical,0.0031289705099134288
esg_firma_esg-bewertung__bewertung__environmental__score,numeric,1.0,1.0,1.0,1.0,0.5371679259078723,0,-0.4223907964080075,psi_numeric,0.003073299302270319
esg_firma_firma-esg-score-2__archiv-input__anzahl-management-firma,numeric,1.0,1.0,1.0,1.0,0.00073117231294175,0,-0.08117507486138414,psi_numeric,0.0030548479753237014
esg_firma_kapitel-standorte__juristischer-sitz__anschrift__hausnummer-zusatz,categorical,0.13721667072873509,0.1402682131206959,0.0,0.0,0.0008880994671403197,0,,tv_categorical,0.0030515423919608153
esg_firma_steuerungs-daten__anzahl-telefonauskuenfte,numeric,0.9993906897392152,0.9992750996737948,0.9993906897392152,0.9992750996737948,0.039263504450676744,0,-0.19267382938139674,psi_numeric,0.0030040725208906474
export_Nordamerika,categorical,0.035827443334145746,0.03878216745197535,0.035827443334145746,0.03878216745197535,0.006802721088435374,0,,tv_categorical,0.0029547241178296017
bezugsjahr,numeric,1.0,1.0,1.0,1.0,0.0012186205215695832,0,0.05712925709075135,psi_numeric,0.002908018826125416
esg_firma_kapitel-rechtsform-und-gruendung__datum-gruendung__:genauigkeit,categorical,0.9862295881062637,0.9891264951069227,0.0,0.0,0.0002471271469170888,0,,tv_categorical,0.0028969070006591028
esg_firma_kapitel-kapital-struktur__zusatzinfo-struktur-kg__summe-weitere-kommanditisten__wert,categorical,0.040945649524738,0.0395070677781805,0.040945649524738,0.0395070677781805,0.01488095238095238,0,,tv_categorical,0.002888382398967808
produkte_Elektronik & IT,categorical,0.022422617596880332,0.021022109459949256,0.022422617596880332,0.021022109459949256,0.043478260869565216,0,,tv_categorical,0.002868683060344359
esg_firma_kapitel-firmenidentifikation__anschrift__hausnummer,categorical,0.9963441384352912,0.9934758970641536,0.0,0.0,0.0001223091976516634,0,,tv_categorical,0.0028682413711375926
vertriebsweg_Multikanalvertrieb,categorical,0.022666341701194248,0.025371511417180137,0.022666341701194248,0.025371511417180137,0.016129032258064516,0,,tv_categorical,0.0028395757416160546
esg_firma_firma-esg-score-2__environmental__risiko-niederschlagsaenderung,numeric,0.9908603460882281,0.9855019934758971,0.9908603460882281,0.9855019934758971,0.02164555405239208,0,0.10770256043155181,psi_numeric,0.0027827178627800086
esg_firma_kapitel-firmenidentifikation__umsatzsteuer-identnummer,categorical,0.8446258834998781,0.8474084813338166,0.0,0.0,0.00014427932477276007,0,,tv_categorical,0.0027825978339384994
esg_firma_kapitel-import-export__import-quote__:genauigkeit,categorical,0.17121618328052646,0.16998912649510692,0.0,0.0,0.002135231316725979,0,,tv_categorical,0.0027799035297769907
export_Mittelamerika,categorical,0.0004874482086278333,0.0032620514679231605,0.0004874482086278333,0.0032620514679231605,0.25,0,,tv_categorical,0.0027746032592953383
esg_firma_esg-bewertung__bewertung__environmental__niederschlagsaenderung,numeric,0.9907384840360711,0.9855019934758971,0.9907384840360711,0.9855019934758971,0.021648216482164823,0,0.10736107572993223,psi_numeric,0.0027379453440073984
esg_firma_firma-esg-score-2__archiv-input__anzahl-management-person,numeric,1.0,1.0,1.0,1.0,0.007311723129417499,0,0.009412052630366579,psi_numeric,0.0027244890621199833
produkte_Diverses/Sonstige,categorical,0.007799171338045333,0.010148604566872055,0.007799171338045333,0.010148604566872055,0.03125,0,,tv_categorical,0.0027212913720342127
esg_firma_Wasser pro Mitarbeiter,numeric,1.0,1.0,1.0,1.0,0.0008530343650987082,0,-0.47019334812452884,psi_numeric,0.0026385983098339174
esg_firma_kapitel-firmenidentifikation__anschrift__name2,categorical,0.49512551791372167,0.49256977165639726,0.0,0.0,0.0002461235540241201,0,,tv_categorical,0.0025557462573243817
esg_firma_kapitel-rechtsform-und-gruendung__geschaeftstaetig-seit__:genauigkeit,categorical,0.9867170363148915,0.9891264951069227,0.0,0.0,0.0002470050636038039,0,,tv_categorical,0.002409458792031218
esg_firma_esg-bewertung__bewertung__governance__berichterstattung,numeric,1.0,1.0,1.0,1.0,0.000365586156470875,0,0.08511780422912872,psi_numeric,0.0023869755319508093
esg_firma_firma-esg-score-2__archiv-input__branchencode,numeric,1.0,1.0,1.0,1.0,0.17109432122836948,0,0.15644137289628451,psi_numeric,0.0022808893402160185
esg_firma_kapitel-rechtsform-und-gruendung__geschaeftstaetig-seit__:jahr,numeric,0.9867170363148915,0.9891264951069227,0.9867170363148915,0.9891264951069227,0.023959491169568976,0,0.09883010895109552,psi_numeric,0.002267580908602145
"produkte_Freizeit, Unterhaltung, Bildung",categorical,0.004387033877650499,0.006524102935846321,0.004387033877650499,0.006524102935846321,0.08333333333333333,0,,tv_categorical,0.0022589311103528107
esg_firma_governance__esg-berichterstattung__extern,categorical,0.36180843285400927,0.36172526277636824,0.0,0.0,0.0006736274840013472,0,,tv_categorical,0.0022534099952676925
esg_firma_esg-bewertung__input__berichterstattung-extern,categorical,0.36180843285400927,0.36172526277636824,0.0,0.0,0.0006736274840013472,0,,tv_categorical,0.0022534099952676925
esg_firma_firma-esg-score-2__archiv-input__anzahl-mitarbeiter-jahr,numeric,0.9465025591030953,0.9528814787966654,0.9465025591030953,0.9528814787966654,0.0005149993562508047,0,-0.06713668565350198,psi_numeric,0.0022029749610944184
esg_firma_kapitel-rechtsform-und-gruendung__datum-gruendung__:jahr,numeric,0.9862295881062637,0.9891264951069227,0.9862295881062637,0.9891264951069227,0.023971333250957617,0,0.09931183558803319,psi_numeric,0.0021633402480213965
esg_firma_kapitel-immobilien__weitere-immobilien__belastung,categorical,0.008286619546673165,0.009061254077564335,0.0,0.0,0.04411764705882353,0,,tv_categorical,0.0021527490250372976
export_Südamerika,categorical,0.006946136972946625,0.009061254077564335,0.006946136972946625,0.009061254077564335,0.017543859649122806,0,,tv_categorical,0.002115117104617679
esg_firma_firma-esg-score-2__social__fluktuationsrate,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.002559103095296125,0,-0.26003196718515675,psi_numeric,0.0021061993446133127
esg_firma_kapitel-standorte__juristischer-sitz__anschrift__hausnummer,categorical,0.985376553741165,0.9833272924972816,0.0,0.0,0.00012367054167697255,0,,tv_categorical,0.0020492612438833798
export_Asien,categorical,0.04606385571533025,0.04530627038782167,0.04606385571533025,0.04530627038782167,0.015873015873015872,0,,tv_categorical,0.002028192668718876
produkte_Handel & Vertrieb,categorical,0.004508895929807458,0.0032620514679231605,0.004508895929807458,0.0032620514679231605,0.05405405405405406,0,,tv_categorical,0.0019717447880894345
esg_firma_kapitel-standorte__verwaltung__anschrift__hausnummer-zusatz,categorical,0.0019497928345113332,0.0,0.0,0.0,0.0625,0,,tv_categorical,0.0019497928345113438
esg_firma_governance__oecd-richtlinie__vorhanden,categorical,0.029125030465513038,0.03008336353751359,0.0,0.0,0.008368200836820083,0,,tv_categorical,0.0019489094560977262
produkte_Verpackung & Logistik,categorical,0.0052400682427492075,0.0061616527727437476,0.0052400682427492075,0.0061616527727437476,0.046511627906976744,0,,tv_categorical,0.0019278408809331863
import_Weltweit,categorical,0.004996344138435292,0.006886553098948894,0.004996344138435292,0.006886553098948894,0.024390243902439025,0,,tv_categorical,0.00189020896051361
esg_firma_esg-bewertung__input__anteil-frauen-kontrolle-prozent,numeric,0.9359005605654399,0.9289597680318956,0.9359005605654399,0.9289597680318956,0.020833333333333332,0,0.10076666632291123,psi_numeric,0.0017956822879334837
esg_firma_environmental__biodiversitaet__vorhanden,categorical,0.01961979039727029,0.02138455962305183,0.0,0.0,0.012422360248447204,0,,tv_categorical,0.0017647692257815777
produkte_Fahrzeuge & Mobilität,categorical,0.008286619546673165,0.007611453425154041,0.008286619546673165,0.007611453425154041,0.058823529411764705,0,,tv_categorical,0.0017499726373536705
esg_firma_environmental__wasserverbrauch__reduktion-geplant,categorical,0.029125030465513038,0.028271112722000724,0.0,0.0,0.008368200836820083,0,,tv_categorical,0.0016939664459310012
esg_firma_kapitel-standorte__verwaltung__anschrift__ort,categorical,0.01389227394589325,0.015585357013410656,0.0,0.0,0.008771929824561403,0,,tv_categorical,0.001693083067517441
esg_firma_kapitel-standorte__verwaltung__anschrift__strasse,categorical,0.01389227394589325,0.015585357013410656,0.0,0.0,0.008771929824561403,0,,tv_categorical,0.001693083067517441
esg_firma_kapitel-standorte__verwaltung__anschrift__land-iso-code,categorical,0.01389227394589325,0.015585357013410656,0.0,0.0,0.017543859649122806,0,,tv_categorical,0.0016930830675174408
esg_firma_kapitel-kapital-struktur__zusatzinfo-struktur-kg__anzahl-weitere-kommanditisten__:genauigkeit,categorical,0.04082378747258104,0.039144617615077926,0.0,0.0,0.0029850746268656717,0,,tv_categorical,0.0016791698575031357
esg_firma_social__kuendigungen__anzahl,numeric,0.8169631976602486,0.7923160565422255,0.8169631976602486,0.7923160565422255,0.03415871121718377,0,-0.1281341957447251,psi_numeric,0.0016045371364669047
esg_firma_esg-bewertung__input__anzahl-kuendigungen-gesamt,numeric,0.8169631976602486,0.7923160565422255,0.8169631976602486,0.7923160565422255,0.03415871121718377,0,-0.1281341957447251,psi_numeric,0.0016045371364669047
esg_firma_esg-bewertung__input__anzahl-eigentuemer,numeric,0.9895198635145016,0.9822399420079739,0.9895198635145016,0.9822399420079739,0.007142857142857143,0,-0.06532495033943818,psi_numeric,0.0015502153053236676
export_Amerika,categorical,0.00950524006824275,0.007973903588256614,0.00950524006824275,0.007973903588256614,0.038461538461538464,0,,tv_categorical,0.00153133647998609
esg_firma_kapitel-immobilien__weitere-immobilien__belastungsbetrag__waehrung,categorical,0.0060931026078479165,0.007611453425154041,0.0,0.0,0.02,0,,tv_categorical,0.001518350817306119
esg_firma_kapitel-geschaefts-gegenstand__gewerbeordnung-34-c,categorical,0.006458688764318791,0.007973903588256614,0.006458688764318791,0.007973903588256614,0.018867924528301886,0,,tv_categorical,0.001515214823937864
esg_firma_esg-bewertung__bewertung__governance__anzahl-eigentuemer,numeric,1.0,1.0,1.0,1.0,0.0028028271996100415,0,-0.06006826267750941,psi_numeric,0.0014633617405173196
esg_firma_kapitel-standorte__verwaltung__anschrift__hausnummer,categorical,0.013770411893736291,0.015222906850308082,0.0,0.0,0.008849557522123894,0,,tv_categorical,0.0014524949565718195
vertriebsweg_Marketing,categorical,0.000365586156470875,0.001812250815512867,0.000365586156470875,0.001812250815512867,0.3333333333333333,0,,tv_categorical,0.001446664659041983
esg_firma_kapitel-kapital-struktur__zusatzinfo-struktur-kg__summe-weitere-kommanditisten__:genauigkeit,categorical,0.040945649524738,0.0395070677781805,0.0,0.0,0.002976190476190476,0,,tv_categorical,0.001438581746557515
esg_firma_kapitel-kapital-struktur__zusatzinfo-struktur-kg__summe-weitere-kommanditisten__waehrung,categorical,0.040945649524738,0.0395070677781805,0.0,0.0,0.002976190476190476,0,,tv_categorical,0.001438581746557515
produkte_Bekleidung & Textil,categorical,0.004508895929807458,0.004711852120333454,0.004508895929807458,0.004711852120333454,0.16216216216216217,0,,tv_categorical,0.0014278486988321924
esg_firma_kapitel-rechtsform-und-gruendung__erste-rechtsform__schluessel-alte-welt,numeric,1.0,1.0,1.0,1.0,0.0014623446258835,0,-0.010512911795258569,psi_numeric,0.0014110936438210204
esg_firma_social__streiks__stattgefunden,categorical,0.09346819400438704,0.09242479159115621,0.0,0.0,0.002607561929595828,0,,tv_categorical,0.0014027165829650584
esg_firma_firma-esg-score-2__governance__anzahl-eigentuemer,numeric,0.9874482086278333,0.9786154403769481,0.9874482086278333,0.9786154403769481,0.004195976798716525,0,-0.08404869836027827,psi_numeric,0.001380711541134274
esg_firma_firma-esg-score-2__governance__anzahl-eigentuemer-punktwert,numeric,0.9874482086278333,0.9786154403769481,0.9874482086278333,0.9786154403769481,0.0009872886585215353,0,-0.08406804128101593,psi_numeric,0.001380711541134274
esg_firma_firma-esg-score-2__archiv-input__anzahl-eigentuemer,numeric,0.9874482086278333,0.9789778905400507,0.9874482086278333,0.9789778905400507,0.004195976798716525,0,-0.08404869836027827,psi_numeric,0.0013691579585323954
esg_firma_esg-bewertung__bewertung__governance__anteil-frauen-kontrollebene,numeric,1.0,1.0,1.0,1.0,0.005605654399220083,0,0.07870826954972568,psi_numeric,0.0013661613841916278
esg_firma_steuerungs-daten__rolle-in-der-lieferung,categorical,1.0,1.0,0.0,0.0,0.00024372410431391665,0,,tv_categorical,0.001340482573726542
esg_firma_steuerungs-daten__sperrkennzeichen-selektion__gesperrt,categorical,0.029246892517669997,0.02790866255889815,0.029246892517669997,0.02790866255889815,0.004166666666666667,0,,tv_categorical,0.0013382299587718551
vertriebsweg_Unklar,categorical,0.0014623446258835,0.0025371511417180137,0.0014623446258835,0.0025371511417180137,0.16666666666666666,0,,tv_categorical,0.001318530620148464
esg_firma_esg-bewertung__bewertung__environmental__transitionsrisiko,numeric,1.0,1.0,1.0,1.0,0.0024372410431391664,0,0.018242064196098185,psi_numeric,0.001301229648981862
esg_firma_firma-esg-score-2__environmental__risiko-ausfallwahrscheinlichkeitsaenderung,numeric,1.0,0.9996375498368975,1.0,0.9996375498368975,0.0024372410431391664,0,0.017956559794914565,psi_numeric,0.0012420928327302458
esg_firma_kapitel-inkasso-akten,categorical,0.14404094564952474,0.14280536426241391,0.0,0.0,0.0008460236886632825,0,,tv_categorical,0.0012355813871108012
zertifikate_Weitere/Auszeichnungen,categorical,0.019376066292956372,0.018847408481333816,0.019376066292956372,0.018847408481333816,0.025157232704402517,0,,tv_categorical,0.001231164495042806
produkte_Dienstleistungen (sonstige),categorical,0.01620765293687546,0.01594780717651323,0.01620765293687546,0.01594780717651323,0.05263157894736842,0,,tv_categorical,0.0012280285016744732
esg_firma_kapitel-standorte__verwaltung__anschrift__ortsteil,categorical,0.0060931026078479165,0.007249003262051468,0.0,0.0,0.02,0,,tv_categorical,0.0011559006542035595
esg_firma_kapitel-standorte__juristischer-sitz__anschrift__strasse,categorical,0.9887886912015599,0.989851395433128,0.0,0.0,0.00012324377618930243,0,,tv_categorical,0.0010627042315680896
esg_firma_esg-bewertung__bewertung__social__fluktuationsquote-freiwillig,numeric,1.0,1.0,1.0,1.0,0.009139653911771874,0,0.10021238668019211,psi_numeric,0.001033923684660914
produkte_Medizin & Gesundheit,categorical,0.005849378503534,0.005436752446538601,0.005849378503534,0.005436752446538601,0.10416666666666667,0,,tv_categorical,0.0010125283376752484
esg_firma_governance__global-compact__vorhanden,categorical,0.03473068486473312,0.03443276549474447,0.0,0.0,0.007017543859649123,0,,tv_categorical,0.0009780324106239305
esg_firma_kapitel-firmenidentifikation__anschrift__name3,categorical,0.1009017791859615,0.10003624501631025,0.0,0.0,0.0012077294685990338,0,,tv_categorical,0.0008655341696512109
